"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15"
5350400.2,4250.00,5.24,1945.00,1480.00,125.00,315.00,10.00,0.00,10.00,1940.00,105.00,525.00,500.00,265.00,550.00
5350400.21,2102.00,3.53,905.00,730.00,60.00,100.00,10.00,0.00,0.00,910.00,70.00,225.00,270.00,155.00,185.00
5350400.22,9623.00,14.80,4310.00,3295.00,330.00,595.00,50.00,15.00,30.00,4305.00,390.00,1115.00,1190.00,605.00,1000.00
5350400.23,8556.00,4.27,3930.00,2715.00,405.00,705.00,75.00,0.00,25.00,3925.00,445.00,1175.00,1010.00,555.00,745.00
5350401.04,3305.00,0.74,1475.00,1030.00,160.00,235.00,40.00,0.00,0.00,1475.00,255.00,435.00,350.00,175.00,260.00
5350401.05,2424.00,8.21,1035.00,715.00,65.00,185.00,65.00,0.00,0.00,1030.00,185.00,375.00,250.00,75.00,150.00
5350401.06,4891.00,1.76,1955.00,1415.00,150.00,300.00,70.00,15.00,10.00,1960.00,320.00,560.00,535.00,205.00,340.00
5350401.07,4112.00,1.75,1565.00,1200.00,115.00,200.00,10.00,0.00,35.00,1565.00,300.00,505.00,335.00,185.00,245.00
5350401.08,3345.00,1.44,1245.00,1015.00,50.00,125.00,40.00,10.00,10.00,1245.00,205.00,350.00,320.00,140.00,230.00
5350401.09,8404.00,2.21,3355.00,2545.00,210.00,490.00,60.00,10.00,40.00,3355.00,585.00,970.00,840.00,275.00,695.00
5350401.1,4723.00,4.05,2125.00,1605.00,150.00,295.00,55.00,0.00,15.00,2125.00,420.00,660.00,415.00,260.00,355.00
5350401.11,6784.00,1.12,3060.00,2185.00,315.00,490.00,25.00,20.00,25.00,3060.00,365.00,905.00,755.00,515.00,525.00
5350401.13,6440.00,0.99,2745.00,1695.00,395.00,590.00,40.00,10.00,15.00,2750.00,335.00,875.00,770.00,300.00,470.00
5350401.14,7822.00,2.35,3515.00,2620.00,305.00,505.00,65.00,10.00,15.00,3515.00,455.00,1015.00,885.00,485.00,670.00
5350401.15,2759.00,1.11,1065.00,775.00,85.00,135.00,60.00,10.00,0.00,1060.00,205.00,285.00,275.00,90.00,200.00
5350401.17,3510.00,1.11,1520.00,1105.00,180.00,170.00,35.00,10.00,25.00,1520.00,235.00,510.00,365.00,175.00,235.00
5350401.18,6141.00,6.16,3000.00,2270.00,170.00,430.00,120.00,10.00,15.00,3000.00,525.00,1125.00,615.00,325.00,420.00
5350401.19,6820.00,1.67,2805.00,1865.00,305.00,545.00,55.00,25.00,10.00,2800.00,455.00,785.00,765.00,295.00,510.00
5350401.2,4453.00,0.63,1890.00,1275.00,200.00,360.00,20.00,10.00,20.00,1890.00,205.00,550.00,570.00,165.00,405.00
5350401.21,2920.00,0.47,1335.00,915.00,150.00,260.00,0.00,0.00,10.00,1335.00,190.00,435.00,375.00,120.00,215.00
5350401.22,8579.00,2.22,3460.00,2505.00,295.00,525.00,80.00,20.00,40.00,3465.00,490.00,1080.00,835.00,460.00,605.00
5350401.23,1946.00,1.76,815.00,645.00,50.00,95.00,10.00,0.00,20.00,815.00,105.00,280.00,210.00,65.00,160.00
5350402.01,2465.00,1.97,1155.00,855.00,65.00,210.00,20.00,0.00,0.00,1155.00,175.00,350.00,270.00,130.00,235.00
5350402.02,5455.00,1.71,2455.00,1525.00,120.00,705.00,100.00,0.00,10.00,2455.00,290.00,785.00,660.00,320.00,400.00
5350402.03,3177.00,1.54,1240.00,815.00,60.00,285.00,60.00,0.00,15.00,1240.00,185.00,365.00,285.00,120.00,290.00
5350402.04,5061.00,2.84,2225.00,1500.00,140.00,475.00,75.00,15.00,25.00,2225.00,345.00,545.00,615.00,295.00,435.00
5350402.05,2005.00,1.42,725.00,585.00,15.00,105.00,10.00,0.00,20.00,725.00,80.00,330.00,135.00,100.00,85.00
5350402.06,6031.00,1.80,2655.00,1705.00,150.00,660.00,110.00,30.00,0.00,2655.00,405.00,830.00,655.00,370.00,400.00
5350402.07,2054.00,1.29,875.00,625.00,45.00,165.00,25.00,0.00,10.00,875.00,120.00,240.00,260.00,65.00,175.00
5350402.08,6194.00,1.81,2400.00,1785.00,120.00,440.00,35.00,0.00,20.00,2400.00,270.00,720.00,655.00,345.00,410.00
5350402.09,3699.00,1.56,1650.00,1125.00,70.00,330.00,90.00,30.00,0.00,1650.00,220.00,505.00,390.00,235.00,305.00
5350402.1,3632.00,1.03,1910.00,1360.00,130.00,340.00,65.00,10.00,10.00,1910.00,285.00,560.00,525.00,220.00,320.00
5350402.12,5937.00,4.21,2945.00,2175.00,175.00,440.00,125.00,15.00,15.00,2945.00,445.00,1140.00,660.00,250.00,450.00
5350402.13,4965.00,3.17,2250.00,1675.00,185.00,325.00,40.00,0.00,20.00,2250.00,305.00,710.00,475.00,335.00,420.00
5350403.01,7585.00,4.13,3200.00,2450.00,220.00,445.00,25.00,0.00,50.00,3195.00,385.00,1090.00,745.00,425.00,555.00
5350403.04,4330.00,2.09,1925.00,1445.00,90.00,320.00,30.00,0.00,35.00,1925.00,225.00,495.00,465.00,255.00,490.00
5350403.05,4155.00,4.13,1660.00,1310.00,90.00,230.00,30.00,0.00,0.00,1660.00,170.00,470.00,385.00,225.00,415.00
5350403.07,12001.00,2.33,4995.00,3785.00,325.00,795.00,35.00,10.00,40.00,4995.00,335.00,1605.00,1275.00,625.00,1160.00
5350403.09,5012.00,0.85,2175.00,1645.00,100.00,380.00,20.00,15.00,15.00,2175.00,200.00,645.00,620.00,210.00,505.00
5350403.1,5609.00,1.19,2485.00,1755.00,225.00,440.00,35.00,0.00,20.00,2485.00,155.00,660.00,710.00,300.00,660.00
5350403.11,10620.00,2.09,4610.00,3490.00,300.00,755.00,45.00,10.00,20.00,4615.00,340.00,1130.00,1415.00,600.00,1125.00
5350403.12,9490.00,2.50,4535.00,3365.00,290.00,745.00,65.00,15.00,50.00,4535.00,460.00,940.00,1315.00,660.00,1160.00
5350403.13,6334.00,1.56,2685.00,1950.00,195.00,435.00,55.00,0.00,45.00,2685.00,325.00,550.00,805.00,335.00,675.00
5350403.14,10117.00,2.20,4460.00,3270.00,325.00,795.00,40.00,15.00,25.00,4460.00,360.00,1255.00,1260.00,535.00,1050.00
5350403.15,11854.00,13.78,5270.00,4190.00,305.00,665.00,90.00,0.00,30.00,5270.00,435.00,1550.00,1405.00,680.00,1205.00
5350403.16,4087.00,60.07,1935.00,1515.00,130.00,245.00,30.00,0.00,20.00,1940.00,245.00,435.00,515.00,235.00,510.00
5350410.02,4396.00,0.80,2110.00,1220.00,105.00,675.00,60.00,0.00,50.00,2115.00,290.00,500.00,525.00,280.00,510.00
5350410.03,7178.00,1.88,3190.00,2300.00,155.00,590.00,105.00,20.00,25.00,3190.00,440.00,1090.00,725.00,395.00,535.00
5350410.04,3758.00,0.78,1755.00,1315.00,50.00,285.00,55.00,10.00,35.00,1750.00,275.00,480.00,450.00,250.00,300.00
5350410.05,6241.00,4.39,2950.00,2310.00,120.00,420.00,75.00,10.00,20.00,2955.00,500.00,1105.00,655.00,315.00,380.00
5350410.07,3653.00,0.88,1855.00,1270.00,100.00,410.00,55.00,10.00,15.00,1850.00,210.00,530.00,495.00,230.00,380.00
5350410.09,5354.00,1.24,2175.00,1335.00,110.00,645.00,60.00,0.00,25.00,2180.00,205.00,625.00,605.00,350.00,395.00
5350410.1,3963.00,0.51,1635.00,1100.00,50.00,415.00,65.00,0.00,10.00,1635.00,155.00,490.00,380.00,230.00,375.00
5350410.11,4207.00,0.79,1490.00,1045.00,100.00,240.00,85.00,15.00,10.00,1485.00,265.00,435.00,380.00,195.00,210.00
5350410.12,6623.00,0.88,2710.00,1940.00,135.00,455.00,135.00,10.00,40.00,2710.00,425.00,900.00,640.00,270.00,480.00
5350410.13,6909.00,3.51,3420.00,2675.00,190.00,430.00,70.00,0.00,60.00,3425.00,580.00,1210.00,705.00,375.00,560.00
5350410.14,6012.00,1.16,2860.00,1980.00,140.00,640.00,55.00,20.00,20.00,2860.00,330.00,770.00,800.00,335.00,620.00
5350410.15,1827.00,0.76,970.00,635.00,35.00,250.00,35.00,10.00,10.00,965.00,135.00,225.00,300.00,110.00,195.00
5350411.01,5509.00,1.86,2620.00,1760.00,175.00,560.00,75.00,20.00,35.00,2620.00,330.00,815.00,710.00,330.00,435.00
5350411.04,5598.00,1.49,2935.00,2365.00,150.00,360.00,35.00,10.00,20.00,2935.00,535.00,875.00,755.00,345.00,420.00
5350411.07,4294.00,1.75,2210.00,1745.00,180.00,220.00,45.00,10.00,15.00,2215.00,390.00,740.00,540.00,250.00,295.00
5350411.08,2418.00,29.65,1275.00,955.00,80.00,175.00,45.00,10.00,10.00,1275.00,220.00,370.00,350.00,165.00,165.00
5350411.09,6332.00,1.40,3310.00,2440.00,220.00,565.00,55.00,0.00,30.00,3310.00,380.00,925.00,1020.00,505.00,475.00
5350411.12,5592.00,1.29,3010.00,2275.00,265.00,370.00,55.00,0.00,35.00,3010.00,570.00,805.00,850.00,355.00,435.00
5350411.15,4243.00,1.41,2255.00,1780.00,105.00,280.00,75.00,0.00,20.00,2260.00,395.00,650.00,635.00,310.00,270.00
5350411.16,6414.00,35.82,3015.00,2440.00,170.00,335.00,35.00,10.00,20.00,3015.00,305.00,910.00,850.00,430.00,515.00
5350411.17,7439.00,4.12,3345.00,2545.00,120.00,585.00,30.00,15.00,55.00,3345.00,315.00,655.00,980.00,565.00,830.00
5350411.18,11132.00,2.85,5455.00,3845.00,360.00,1075.00,85.00,15.00,75.00,5455.00,560.00,1325.00,1580.00,860.00,1125.00
5350411.19,8657.00,4.20,3795.00,3045.00,140.00,480.00,60.00,0.00,70.00,3795.00,510.00,1010.00,1140.00,490.00,645.00
5350411.21,2443.00,2.16,1360.00,1050.00,85.00,130.00,70.00,0.00,15.00,1360.00,280.00,375.00,395.00,155.00,160.00
5350411.22,5492.00,1.35,2920.00,2320.00,150.00,370.00,75.00,0.00,0.00,2920.00,655.00,865.00,685.00,300.00,415.00
5350411.23,4587.00,1.13,2150.00,1755.00,85.00,240.00,30.00,10.00,45.00,2155.00,385.00,575.00,600.00,280.00,310.00
5350411.24,7393.00,1.17,3090.00,2340.00,280.00,390.00,35.00,15.00,30.00,3090.00,445.00,865.00,855.00,455.00,465.00
5350411.25,3435.00,0.94,1725.00,1305.00,105.00,250.00,55.00,0.00,10.00,1730.00,230.00,470.00,475.00,190.00,365.00
5350411.26,5377.00,1.02,2865.00,2190.00,250.00,360.00,40.00,0.00,25.00,2870.00,340.00,880.00,735.00,490.00,425.00
5350411.27,4203.00,1.14,2235.00,1710.00,155.00,315.00,20.00,10.00,25.00,2235.00,335.00,630.00,555.00,330.00,380.00
5350411.28,5152.00,0.92,2450.00,1830.00,105.00,435.00,40.00,10.00,35.00,2450.00,255.00,690.00,700.00,320.00,490.00
5350411.29,5482.00,1.99,2195.00,1680.00,115.00,305.00,50.00,0.00,45.00,2195.00,310.00,690.00,530.00,210.00,460.00
5350411.3,7289.00,1.61,3345.00,2565.00,185.00,485.00,45.00,0.00,60.00,3340.00,365.00,955.00,990.00,410.00,625.00
5350412.01,6419.00,4.35,2840.00,2390.00,190.00,185.00,35.00,20.00,25.00,2845.00,660.00,915.00,660.00,295.00,320.00
5350412.02,8918.00,6.11,4140.00,3530.00,230.00,290.00,55.00,10.00,25.00,4140.00,795.00,1465.00,1040.00,435.00,405.00
5350412.04,4387.00,7.01,2265.00,1885.00,170.00,170.00,25.00,10.00,10.00,2260.00,510.00,750.00,480.00,220.00,305.00
5350412.06,3475.00,1.05,1695.00,1415.00,130.00,130.00,10.00,0.00,10.00,1700.00,375.00,480.00,425.00,200.00,220.00
5350412.08,2624.00,0.93,1115.00,965.00,65.00,60.00,20.00,0.00,0.00,1115.00,180.00,415.00,315.00,100.00,95.00
5350412.1,5860.00,1.96,2705.00,2245.00,115.00,275.00,30.00,10.00,30.00,2705.00,430.00,975.00,710.00,295.00,295.00
5350412.11,4717.00,26.99,2480.00,2125.00,190.00,135.00,10.00,0.00,15.00,2480.00,350.00,915.00,630.00,255.00,320.00
5350412.12,4027.00,1.03,1945.00,1510.00,125.00,215.00,75.00,10.00,15.00,1945.00,420.00,540.00,485.00,195.00,305.00
5350412.13,4065.00,2.57,2030.00,1695.00,135.00,145.00,25.00,10.00,25.00,2035.00,510.00,560.00,490.00,225.00,245.00
5350412.14,3400.00,2.19,1785.00,1525.00,130.00,95.00,10.00,0.00,20.00,1785.00,290.00,715.00,390.00,180.00,215.00
5350412.15,5456.00,4.49,2700.00,2305.00,165.00,185.00,20.00,10.00,20.00,2695.00,475.00,940.00,705.00,250.00,325.00
5350412.18,7593.00,6.77,3855.00,3280.00,285.00,250.00,20.00,0.00,20.00,3860.00,870.00,1195.00,1000.00,330.00,470.00
5350412.19,9559.00,2.83,4840.00,4080.00,350.00,315.00,75.00,0.00,30.00,4840.00,625.00,1705.00,1280.00,485.00,745.00
5350412.2,5761.00,1.29,2910.00,2445.00,160.00,230.00,35.00,0.00,25.00,2905.00,400.00,970.00,775.00,345.00,415.00
5350412.21,10.00,3.92,,,,,,,,,,,,,
5350412.22,8811.00,2.06,4200.00,3440.00,260.00,385.00,60.00,0.00,55.00,4200.00,570.00,1360.00,1100.00,530.00,640.00
5350412.24,8371.00,1.90,4210.00,3260.00,340.00,465.00,85.00,10.00,50.00,4210.00,645.00,1220.00,1095.00,555.00,695.00
5350412.25,5508.00,1.58,2685.00,2100.00,220.00,300.00,25.00,10.00,30.00,2685.00,520.00,895.00,555.00,305.00,415.00
5350412.26,6267.00,0.81,2990.00,2365.00,230.00,330.00,40.00,10.00,20.00,2990.00,330.00,875.00,830.00,460.00,490.00
5350413.01,9614.00,70.39,4540.00,4070.00,190.00,205.00,40.00,10.00,35.00,4540.00,445.00,1565.00,1320.00,530.00,680.00
5350413.02,12789.00,6.47,6030.00,4980.00,355.00,590.00,70.00,10.00,25.00,6030.00,840.00,1780.00,1660.00,850.00,905.00
5350420.03,6503.00,2.29,2820.00,1970.00,150.00,550.00,130.00,0.00,25.00,2820.00,445.00,785.00,685.00,300.00,610.00
5350420.05,7714.00,4.40,3435.00,2500.00,220.00,555.00,130.00,10.00,15.00,3435.00,590.00,1070.00,895.00,315.00,560.00
5350420.06,5147.00,1.67,2140.00,1640.00,120.00,335.00,40.00,10.00,0.00,2145.00,265.00,630.00,630.00,265.00,355.00
5350420.08,4375.00,0.87,1870.00,1345.00,105.00,350.00,55.00,10.00,15.00,1865.00,195.00,555.00,495.00,295.00,330.00
5350420.09,4537.00,0.58,2125.00,1380.00,115.00,460.00,140.00,10.00,30.00,2130.00,260.00,615.00,515.00,215.00,515.00
5350420.1,3727.00,3.28,1320.00,1060.00,80.00,170.00,10.00,0.00,10.00,1320.00,180.00,420.00,325.00,155.00,245.00
5350420.11,6190.00,2.78,2310.00,1775.00,110.00,335.00,45.00,10.00,45.00,2315.00,365.00,605.00,600.00,340.00,410.00
5350420.13,5570.00,1.88,2595.00,1850.00,125.00,540.00,45.00,0.00,30.00,2595.00,350.00,725.00,725.00,370.00,425.00
5350420.14,7143.00,0.93,3400.00,2320.00,140.00,755.00,105.00,20.00,65.00,3400.00,395.00,955.00,860.00,410.00,780.00
5350420.15,2349.00,0.93,910.00,655.00,50.00,140.00,25.00,0.00,30.00,910.00,140.00,270.00,235.00,120.00,150.00
5350421.01,6824.00,4.44,2860.00,2185.00,135.00,385.00,105.00,15.00,35.00,2860.00,420.00,975.00,680.00,320.00,470.00
5350421.04,3675.00,0.70,1665.00,1090.00,100.00,320.00,140.00,0.00,10.00,1665.00,240.00,430.00,440.00,200.00,350.00
5350421.05,3600.00,1.02,1730.00,1300.00,80.00,255.00,55.00,25.00,15.00,1725.00,190.00,475.00,495.00,240.00,325.00
5350421.06,3631.00,1.06,1520.00,1155.00,85.00,220.00,45.00,0.00,15.00,1520.00,190.00,395.00,405.00,235.00,290.00
5350421.07,4097.00,1.56,2030.00,1580.00,175.00,220.00,30.00,10.00,20.00,2025.00,285.00,595.00,575.00,225.00,350.00
5350422.02,5361.00,1.87,2485.00,1850.00,130.00,380.00,80.00,20.00,35.00,2485.00,345.00,705.00,660.00,320.00,445.00
5350422.03,6992.00,3.60,3230.00,2405.00,190.00,580.00,35.00,10.00,10.00,3225.00,400.00,895.00,740.00,355.00,830.00
5350422.04,3956.00,0.86,1715.00,1205.00,115.00,335.00,50.00,0.00,15.00,1710.00,160.00,545.00,405.00,190.00,410.00
5350422.05,7090.00,1.57,2840.00,2005.00,220.00,540.00,50.00,10.00,20.00,2840.00,310.00,670.00,790.00,385.00,685.00
5350422.06,5212.00,1.84,2170.00,1555.00,135.00,345.00,100.00,10.00,25.00,2165.00,380.00,615.00,550.00,285.00,335.00
5350423.01,3719.00,1.74,1540.00,1155.00,65.00,225.00,50.00,10.00,35.00,1540.00,275.00,415.00,310.00,240.00,300.00
5350423.02,7786.00,2.65,3625.00,2720.00,205.00,535.00,120.00,15.00,35.00,3625.00,535.00,920.00,980.00,570.00,625.00
5350424.04,2404.00,1.37,1130.00,835.00,85.00,190.00,10.00,10.00,15.00,1130.00,95.00,235.00,290.00,185.00,320.00
5350424.05,9297.00,2.27,3745.00,2735.00,235.00,610.00,145.00,10.00,10.00,3745.00,425.00,795.00,1035.00,595.00,895.00
5350424.07,8404.00,2.07,3930.00,3000.00,205.00,600.00,65.00,10.00,55.00,3930.00,420.00,810.00,1170.00,565.00,960.00
5350424.08,7399.00,2.33,3485.00,2675.00,215.00,465.00,80.00,10.00,45.00,3485.00,475.00,910.00,845.00,520.00,735.00
5350424.09,3607.00,2.13,1685.00,1360.00,105.00,170.00,10.00,0.00,45.00,1690.00,180.00,380.00,460.00,335.00,330.00
5350424.1,6495.00,2.75,3075.00,2555.00,205.00,260.00,30.00,0.00,25.00,3075.00,430.00,630.00,840.00,465.00,710.00
5350424.11,8070.00,4.22,3535.00,2930.00,245.00,275.00,55.00,0.00,25.00,3535.00,460.00,855.00,1020.00,500.00,700.00
5350424.13,2373.00,26.00,1060.00,880.00,80.00,80.00,0.00,0.00,15.00,1060.00,95.00,275.00,275.00,170.00,245.00
5350424.14,13212.00,4.95,6265.00,4945.00,330.00,825.00,85.00,0.00,75.00,6265.00,520.00,1365.00,1650.00,1080.00,1650.00
5350424.15,9776.00,6.92,4475.00,3570.00,235.00,570.00,55.00,0.00,35.00,4475.00,380.00,970.00,1300.00,700.00,1130.00
5350424.16,8787.00,3.59,3890.00,3060.00,165.00,620.00,35.00,0.00,10.00,3895.00,300.00,690.00,1165.00,670.00,1070.00
5350430.03,5411.00,3.16,2645.00,2290.00,105.00,145.00,75.00,10.00,25.00,2645.00,530.00,495.00,770.00,400.00,450.00
5350430.05,7264.00,2.15,3410.00,2825.00,250.00,260.00,50.00,0.00,25.00,3410.00,565.00,715.00,990.00,500.00,645.00
5350430.06,6760.00,1.90,3225.00,2720.00,160.00,255.00,45.00,20.00,25.00,3225.00,390.00,610.00,985.00,545.00,700.00
5350430.07,7518.00,9.58,3735.00,3090.00,200.00,300.00,95.00,20.00,35.00,3735.00,680.00,845.00,1005.00,480.00,725.00
5350430.08,6072.00,6.71,2720.00,2100.00,175.00,290.00,120.00,15.00,15.00,2715.00,430.00,515.00,815.00,385.00,570.00
5350431.01,6384.00,48.88,2450.00,2120.00,170.00,85.00,40.00,0.00,30.00,2450.00,385.00,640.00,695.00,285.00,440.00
5350431.02,6428.00,133.85,2695.00,2350.00,185.00,65.00,90.00,0.00,10.00,2695.00,485.00,755.00,640.00,380.00,440.00
5350440.00,7105.00,22.41,3280.00,2565.00,210.00,325.00,150.00,0.00,25.00,3280.00,785.00,710.00,665.00,500.00,610.00
5350441.02,4494.00,1.55,2050.00,1565.00,150.00,210.00,105.00,10.00,0.00,2050.00,500.00,585.00,395.00,245.00,325.00
5350441.03,7295.00,3.04,3620.00,2780.00,265.00,390.00,115.00,15.00,55.00,3615.00,735.00,765.00,760.00,565.00,790.00
5350441.04,5612.00,4.57,2915.00,2345.00,250.00,275.00,35.00,0.00,0.00,2910.00,550.00,675.00,680.00,390.00,620.00
5350442.02,4059.00,1.60,1845.00,1430.00,115.00,210.00,65.00,0.00,10.00,1845.00,440.00,440.00,445.00,220.00,310.00
5350442.03,5277.00,4.01,2635.00,2090.00,170.00,295.00,55.00,10.00,20.00,2635.00,515.00,640.00,570.00,390.00,525.00
5350442.04,3669.00,1.48,1815.00,1455.00,60.00,195.00,70.00,0.00,15.00,1810.00,400.00,385.00,370.00,260.00,395.00
5350442.05,7377.00,3.53,3830.00,2960.00,245.00,410.00,170.00,25.00,15.00,3830.00,990.00,730.00,710.00,545.00,855.00
5350442.06,10557.00,7.65,4980.00,3840.00,300.00,675.00,130.00,15.00,25.00,4985.00,870.00,805.00,1220.00,770.00,1305.00
5350450.02,3208.00,1.44,1265.00,970.00,120.00,70.00,90.00,0.00,15.00,1265.00,450.00,255.00,230.00,115.00,225.00
5350450.03,8471.00,5.09,3960.00,3200.00,290.00,225.00,180.00,0.00,55.00,3955.00,1330.00,865.00,700.00,465.00,595.00
5350450.05,5909.00,2.98,2955.00,2320.00,210.00,270.00,105.00,15.00,25.00,2955.00,935.00,585.00,490.00,340.00,610.00
5350450.06,7845.00,3.35,3385.00,2805.00,235.00,290.00,20.00,0.00,30.00,3385.00,705.00,625.00,680.00,600.00,775.00
5350451.01,2283.00,1.03,1055.00,820.00,110.00,85.00,30.00,0.00,0.00,1055.00,385.00,250.00,180.00,130.00,115.00
5350451.02,4932.00,1.99,2310.00,1710.00,125.00,270.00,160.00,30.00,20.00,2315.00,730.00,505.00,330.00,345.00,405.00
5350451.03,6952.00,2.52,3515.00,2730.00,295.00,340.00,105.00,10.00,30.00,3510.00,1005.00,790.00,700.00,405.00,620.00
5350451.05,4583.00,2.55,2255.00,1865.00,110.00,185.00,70.00,0.00,20.00,2255.00,550.00,450.00,500.00,305.00,460.00
5350451.06,6596.00,1.93,3485.00,2695.00,300.00,325.00,110.00,20.00,35.00,3490.00,895.00,840.00,555.00,485.00,705.00
5350451.07,4979.00,3.50,2650.00,2100.00,115.00,320.00,90.00,10.00,25.00,2650.00,615.00,620.00,465.00,370.00,575.00
5350452.01,3153.00,1.42,1625.00,1235.00,75.00,185.00,100.00,10.00,10.00,1625.00,405.00,390.00,325.00,215.00,300.00
5350452.02,4978.00,1.44,2500.00,1765.00,180.00,285.00,235.00,25.00,10.00,2495.00,705.00,730.00,385.00,285.00,400.00
5350452.03,5579.00,3.74,2620.00,2030.00,170.00,210.00,160.00,15.00,20.00,2620.00,720.00,635.00,440.00,300.00,520.00
5350452.05,4892.00,2.33,2290.00,1790.00,115.00,285.00,90.00,10.00,0.00,2295.00,395.00,455.00,535.00,285.00,620.00
5350452.06,4529.00,1.18,2235.00,1710.00,160.00,230.00,115.00,0.00,15.00,2230.00,415.00,570.00,415.00,330.00,500.00
5350452.07,5335.00,1.97,2740.00,2220.00,200.00,155.00,90.00,20.00,50.00,2735.00,660.00,755.00,420.00,410.00,495.00
5350455.00,8254.00,127.15,3940.00,3450.00,245.00,140.00,85.00,10.00,20.00,3945.00,500.00,1170.00,855.00,625.00,795.00
5350456.01,4480.00,61.81,1965.00,1700.00,110.00,105.00,35.00,0.00,10.00,1960.00,350.00,570.00,385.00,235.00,425.00
5350456.02,7199.00,18.27,3700.00,3150.00,240.00,210.00,50.00,10.00,45.00,3700.00,635.00,1150.00,780.00,465.00,670.00
5350456.03,4058.00,37.82,2045.00,1800.00,110.00,95.00,10.00,0.00,25.00,2040.00,265.00,760.00,375.00,290.00,355.00
5350460.01,7234.00,25.93,3325.00,2820.00,145.00,285.00,40.00,15.00,25.00,3325.00,415.00,905.00,915.00,560.00,535.00
5350460.02,3557.00,113.60,1600.00,1380.00,85.00,80.00,40.00,0.00,15.00,1605.00,330.00,425.00,395.00,225.00,220.00
5350461.01,5658.00,16.51,2775.00,2470.00,105.00,95.00,70.00,0.00,35.00,2775.00,400.00,595.00,820.00,460.00,500.00
5350461.02,8063.00,177.20,3790.00,3300.00,135.00,145.00,165.00,15.00,35.00,3795.00,585.00,800.00,960.00,750.00,705.00
5350470.00,2790.00,33.85,1400.00,1250.00,65.00,40.00,25.00,0.00,15.00,1400.00,135.00,235.00,260.00,280.00,495.00
5350471.00,3276.00,171.16,1600.00,1430.00,70.00,35.00,45.00,0.00,10.00,1595.00,365.00,315.00,325.00,210.00,375.00
5350472.00,7475.00,10.18,3905.00,3415.00,275.00,150.00,45.00,0.00,20.00,3905.00,530.00,1125.00,865.00,490.00,890.00
5350473.01,6659.00,3.80,3390.00,2960.00,230.00,90.00,70.00,10.00,25.00,3390.00,700.00,780.00,645.00,480.00,780.00
5350473.02,6998.00,3.18,3575.00,3035.00,270.00,115.00,115.00,10.00,35.00,3575.00,635.00,1055.00,725.00,430.00,725.00
5350473.03,3713.00,2.07,1835.00,1610.00,115.00,60.00,30.00,0.00,25.00,1840.00,385.00,405.00,420.00,220.00,410.00
5350474.00,5517.00,30.35,2615.00,2260.00,175.00,100.00,65.00,10.00,15.00,2615.00,475.00,470.00,575.00,360.00,740.00
5350475.00,6826.00,13.17,3010.00,2565.00,240.00,65.00,120.00,0.00,20.00,3010.00,605.00,465.00,675.00,465.00,800.00
5350476.01,261.00,14.55,125.00,100.00,0.00,0.00,10.00,0.00,0.00,125.00,80.00,20.00,10.00,0.00,10.00
5350476.02,2164.00,19.99,1020.00,950.00,40.00,20.00,10.00,10.00,0.00,1020.00,175.00,165.00,235.00,160.00,285.00
5350480.01,4069.00,3.46,2065.00,1660.00,205.00,65.00,110.00,10.00,20.00,2065.00,460.00,480.00,460.00,295.00,365.00
5350480.02,11075.00,3.56,5295.00,4540.00,365.00,215.00,115.00,25.00,35.00,5295.00,875.00,990.00,1295.00,910.00,1220.00
5350481.01,8469.00,3.90,4365.00,3635.00,305.00,240.00,145.00,10.00,30.00,4365.00,740.00,940.00,1010.00,605.00,1065.00
5350481.02,4286.00,3.10,2185.00,1755.00,205.00,105.00,105.00,15.00,10.00,2190.00,550.00,525.00,430.00,285.00,400.00
5350482.00,7426.00,187.01,3675.00,3245.00,240.00,120.00,50.00,0.00,15.00,3675.00,635.00,765.00,865.00,570.00,840.00
5350483.01,4782.00,9.89,2625.00,2275.00,170.00,35.00,130.00,0.00,10.00,2620.00,515.00,620.00,530.00,425.00,540.00
5350483.02,3237.00,65.23,1510.00,1350.00,75.00,20.00,30.00,10.00,30.00,1510.00,250.00,240.00,315.00,365.00,340.00
5350484.02,6071.00,93.82,3055.00,2680.00,240.00,25.00,80.00,30.00,10.00,3060.00,590.00,700.00,615.00,500.00,660.00
5350484.03,3976.00,10.35,1055.00,965.00,60.00,0.00,20.00,0.00,10.00,1055.00,195.00,135.00,175.00,225.00,320.00
5350484.04,885.00,79.70,370.00,330.00,30.00,0.00,0.00,0.00,10.00,370.00,75.00,105.00,85.00,35.00,70.00
5350485.01,8215.00,8.71,4075.00,3500.00,265.00,25.00,200.00,50.00,35.00,4070.00,1390.00,625.00,520.00,570.00,965.00
5350485.02,7076.00,6.51,3530.00,2900.00,280.00,20.00,260.00,35.00,30.00,3530.00,1495.00,680.00,395.00,335.00,625.00
5350500.01,3381.00,0.79,1690.00,1170.00,85.00,325.00,85.00,10.00,10.00,1685.00,245.00,505.00,420.00,250.00,275.00
5350500.02,4874.00,3.16,2295.00,1610.00,90.00,485.00,85.00,15.00,15.00,2300.00,355.00,790.00,585.00,220.00,345.00
5350501.01,5945.00,8.80,2845.00,1935.00,110.00,625.00,155.00,0.00,20.00,2850.00,465.00,790.00,765.00,390.00,430.00
5350501.02,6814.00,4.00,3280.00,2245.00,130.00,750.00,95.00,20.00,40.00,3280.00,440.00,845.00,900.00,475.00,620.00
